Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name
ENSSASG00005000013	689581.8917799569	20.166077935819324	0.7488782900320212	26.928378354988826	1.0221446361803092e-159	1.6974755973046395e-155	ORF10
ENSSASG00005000005	7561959.374255335	19.895098973770192	0.7505560140945932	26.507147501535837	8.017535785122975e-155	6.657360839176863e-151	N
ENSSASG00005000007	1529849.3970904239	21.31620086150387	0.9549377649099053	22.322083851731396	2.255297037068925e-110	1.2484572631534546e-106	M
ENSSASG00005000009	801347.4887821598	19.579901828701537	0.9389801830618927	20.852305705594354	1.4525195850464705e-96	6.030498187216684e-93	ORF7a
ENSSASG00005000008	716919.177775635	20.64276708608179	1.0500583281395168	19.658686125233103	4.8718134641625285e-86	1.6181241239869423e-82	ORF8
ENSSASG00005000004	1348461.9059049082	21.16490852572859	1.2272123343473778	17.246329696469296	1.1923750609677441e-66	3.300295439581888e-63	S
ENSG00000127603	37938.29990790693	1.9899527408752922	0.12205342284472451	16.303948668501462	9.25171172474573e-60	2.1949025230407477e-56	MACF1
ENSSASG00005000002	796081.5952221963	20.092171750469006	1.3685936832236638	14.680888854566943	8.546276764977272e-49	1.7741002279497194e-45	ORF1ab
ENSG00000038382	4485.526019334903	1.4489653184004774	0.09958189281729958	14.550489827089931	5.798635163618381e-48	1.0699770462467828e-44	TRIO
ENSSASG00005000011	113753.53054757432	21.008808447424695	1.4543481622721528	14.445515174717364	2.6754928323284134e-47	4.4431909466477964e-44	ORF6
ENSSASG00005000006	745766.7303289223	23.72157805591584	1.7066490889074744	13.899505299652082	6.378066198896833e-44	9.62914048773452e-41	ORF3a
ENSSASG00005000010	241405.71773718696	22.094334296544467	1.601258836715505	13.798102961207864	2.6164767779016284e-43	3.620985820884362e-40	E
ENSG00000197077	8271.403310254185	1.312810784374731	0.09589995628317557	13.689378340259442	1.1751030308959489e-42	1.5011489256991556e-39	KIAA1671
ENSSASG00005000012	44813.73697513194	19.66491329208009	1.45411568034416	13.523623710202891	1.1344696329931156e-41	1.3457240853654766e-38	ORF7b
ENSG00000196367	3903.3438046964525	1.3000039535633023	0.10245080337129214	12.689055730016637	6.800066897330445e-37	7.058044435247919e-34	TRRAP
ENSG00000092148	5473.525827878881	1.4975875338415796	0.12010910554851707	12.46855954011448	1.1081103094764161e-35	1.0824934064396966e-32	HECTD1
ENSG00000151208	3044.8719573328926	1.4434374578296656	0.11982749149281202	12.045962406850949	2.036851761489532e-33	1.8792220668364813e-30	DLG5
ENSG00000111252	1955.4226321789652	1.2041272606309272	0.10112847809416194	11.906905782857228	1.0894546050630222e-32	9.522406645411375e-30	SH2B3
ENSG00000083168	3322.674554493157	1.5535402893440935	0.13246125206127413	11.728262153414152	9.131419952118864e-32	7.5822745572419e-29	KAT6A
ENSG00000038219	1366.6598921681496	1.7625009420063262	0.15144668258844587	11.63776526420124	2.6486471948193993e-31	2.0945754268745603e-28	BOD1L1
ENSG00000054654	7491.023737244322	1.8636117661496394	0.16070219555497312	11.59667893592738	4.283815681762218e-31	3.233696683046598e-28	SYNE2
ENSG00000183495	5805.39638130855	1.5476773874476004	0.13845998631508458	11.177795322943695	5.23749573342927e-29	3.7816996367417347e-26	EP400
ENSG00000124486	7729.8028858432335	1.3605602801993888	0.12329399291359776	11.035089772401525	2.5879293620363495e-28	1.790739288139069e-25	USP9X
ENSG00000106261	1975.3679680032265	1.5429372583638847	0.1402149664370584	11.004083926065762	3.652087278086557e-28	2.426008537087338e-25	ZKSCAN1
ENSG00000157933	2931.1459741167455	1.3484693768797607	0.12303042801244124	10.960454244241099	5.920146578261955e-28	3.7813797778921653e-25	SKI
ENSG00000088387	1139.081436076995	1.5170757921570228	0.1394896408616977	10.875902918562856	1.5016160873206902e-27	9.236051245235073e-25	DOCK9
ENSG00000170385	876.5013582353035	2.0510085404719725	0.19043507883259445	10.77011941836068	4.7638290391742254e-27	2.825461030484513e-24	SLC30A1
ENSG00000182253	714.2947082983437	1.514334965509159	0.14164869042918685	10.690779850634812	1.124216811089527e-26	6.223289527254593e-24	SYNM
ENSG00000005339	5413.2071783796	1.6786932959273868	0.15698316733326453	10.693460480152217	1.0921830673169439e-26	6.223289527254593e-24	CREBBP
ENSG00000100014	1857.9520667102497	1.151967884215828	0.10871814448957588	10.595911930103638	3.112920288948876e-26	1.6676215238249672e-23	SPECC1L
ENSG00000196914	7792.483756416069	1.1130209591101812	0.10581954392451468	10.518103913811457	7.129383326385817e-26	3.69992715316529e-23	ARHGEF12
ENSG00000074755	1761.5494447572041	1.2392690127013262	0.11787868263147501	10.513088414600475	7.519009414328239e-26	3.7838845255681536e-23	ZZEF1
ENSG00000075391	1338.6265663638437	1.5656990839378742	0.14902085721139152	10.506576819088304	8.056498325872413e-26	3.935125520522446e-23	RASAL2
ENSG00000084112	2577.668263538355	1.2273357619438525	0.11870129467485808	10.33969987695351	4.659946188284735e-25	2.2110778956812737e-22	SSH1
ENSG00000149177	3780.563119240547	1.1084974065490294	0.108267785860028	10.238478581081631	1.333162468752152e-24	6.149952532935274e-22	PTPRJ
