Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name
ENSSASG00005000011	113753.53054757432	18.597996323221388	0.48085775578726014	38.67671073074979	0	0	ORF6
ENSSASG00005000013	689581.8917799569	18.54678984926681	0.24622714624936032	75.32390368722389	0	0	ORF10
ENSSASG00005000007	1529849.3970904239	18.822020783758553	0.5286439607435565	35.604342774075604	1.2001088988154495e-277	5.744921298629557e-274	M
ENSSASG00005000008	716919.177775635	18.53540716024796	0.5505897971347676	33.66463973125724	1.9040803520637954e-248	6.836124483997041e-245	ORF8
ENSSASG00005000005	7561959.374255335	17.654290629365818	0.5924370546788907	29.799436902093664	3.972793413038296e-195	1.1410657240928592e-191	N
ENSSASG00005000010	241405.71773718696	18.463634956602007	0.6421007005823562	28.75504564915803	7.833045653331163e-182	1.8748394771248137e-178	E
ENSSASG00005000009	801347.4887821598	18.577806315000835	0.6470015868858222	28.71369513082709	2.5737990058340843e-181	5.280332503254755e-178	ORF7a
ENSSASG00005000012	44813.73697513194	18.574557188236863	0.7369543571915855	25.204487912957745	3.5766482644337763e-140	6.420530715691682e-137	ORF7b
ENSSASG00005000006	745766.7303289223	18.387465070068078	0.763006502987143	24.098700336211834	2.579380163579174e-128	4.1158309476845023e-125	ORF3a
ENSSASG00005000004	1348461.9059049082	18.596910519299055	0.8169602225075824	22.76354467077674	1.053739545562326e-114	1.5132753613820564e-111	S
ENSSASG00005000002	796081.5952221963	18.54590007581625	0.9961923060409266	18.616787103608015	2.3489097779098536e-77	3.0666084836875826e-74	ORF1ab
ENSG00000126368	3711.8173519746515	1.882001094281796	0.1017300496948743	18.499952569831695	2.066557521018747e-76	2.4731527132791856e-73	NR1D1
ENSG00000179094	1342.7799479289547	2.3534867850994257	0.149667547024989	15.724763530109033	1.023321656492807e-55	1.130455562222554e-52	PER1
ENSG00000163874	946.8118099152458	1.8396816808063088	0.13025606845723772	14.123577523839245	2.7183345924362155e-45	2.7884287915697492e-42	ZC3H12A
ENSG00000210082	141546.0502655423	1.9861709718073903	0.15957182482117593	12.4468775990573	1.4542384537912148e-35	1.392287895659709e-32	MT-RNR2
ENSG00000056558	105.30895758890048	3.083091594066423	0.2511567657209407	12.275566557868618	1.225310541842766e-34	1.0997927932127478e-31	TRAF1
ENSG00000170385	876.5013582353035	1.8227426656944214	0.15114707708970612	12.059397381615389	1.7304440767450807e-33	1.4618180815374178e-30	SLC30A1
ENSG00000111252	1955.4226321789652	0.9609241726040719	0.07993705069729903	12.021011085871102	2.755785572326652e-33	2.198657589121281e-30	SH2B3
ENSG00000211459	18679.238254231957	2.0085250573390763	0.16765901053529011	11.979821728199374	4.5329739606709956e-33	3.426212581536641e-30	MT-RNR1
ENSG00000163545	894.9430420963197	3.243866147158131	0.27383256929180844	11.846166274331377	2.252625338714646e-32	1.6174976244640513e-29	NUAK2
ENSG00000188215	673.107248737761	1.2461563225720726	0.11297682791152057	11.030193939840636	2.7327510134374586e-28	1.8688113001893021e-25	DCUN1D3
ENSG00000171606	1028.7631079559844	0.9691767902930052	0.09013338642233806	10.752694742342564	5.755512848244832e-27	3.5936921745062625e-24	ZNF274
ENSG00000113369	563.027418021645	3.004820962557075	0.2957060310718844	10.161513959201665	2.9446790296461023e-24	1.7620223143644866e-21	ARRDC3
ENSG00000156983	1521.9741749956574	1.0952678365450752	0.11321963654752332	9.673832825680751	3.89510678270951e-22	2.1514472502496643e-19	BRPF1
ENSG00000158486	30.884380607368207	3.3488578278960204	0.35325783139010636	9.479925228318127	2.544653454623887e-21	1.3534728985871719e-18	DNAH3
ENSG00000124201	6456.320655882572	0.7319413649503432	0.07789422945522323	9.396605757183758	5.635161124478787e-21	2.7905706520220643e-18	ZNFX1
ENSG00000173846	484.4774106840026	1.2966656120441311	0.1384754269265509	9.363867949884702	7.686988148447475e-21	3.679761226661806e-18	PLK3
ENSG00000137656	1095.9117552613868	0.8590340214753769	0.09352677685359818	9.184899238215626	4.119127742887808e-20	1.908219145664897e-17	BUD13
ENSG00000132510	1844.5402193191337	1.033129362669081	0.11260647340366481	9.174688909451785	4.528802017958372e-20	2.0324414306218808e-17	KDM6B
ENSG00000158480	1541.0103178875688	0.9191269887997606	0.10051271321352971	9.144385415675355	5.996987724400641e-20	2.6097800215187154e-17	SPATA2
ENSG00000126822	2525.5766322389195	0.8448569768715745	0.09424602892019536	8.964377454958589	3.1203851815423006e-19	1.317995635062617e-16	PLEKHG3
ENSG00000083812	762.8604524303354	1.0865982589261667	0.12254958131874948	8.866601152230315	7.541243620471344e-19	3.094279989531113e-16	ZNF324
ENSG00000205730	2662.961507793907	0.7272075947999718	0.08452963018636385	8.60299037386873	7.766549189530168e-18	3.0982059141900764e-15	ITPRIPL2
ENSG00000125148	71.31449767263314	3.3911629986109806	0.40531255073573064	8.366785071064985	5.921155910220592e-17	2.180351795555844e-14	MT2A
ENSG00000232810	43.800462917877525	4.485671496158957	0.5487755449264449	8.173963904969916	2.984191306741848e-16	9.966504966539461e-14	TNF
ENSG00000101665	995.3463756467504	0.8482180684964415	0.10512597448985164	8.06858697493762	7.111639928277252e-16	2.321142295681582e-13	SMAD7
ENSG00000075391	1338.6265663638437	0.9456693927437315	0.11792019625771401	8.019571055300618	1.0611507126785237e-15	3.3864856410613954e-13	RASAL2
ENSG00000100906	2815.5808302341175	2.035482206218204	0.25786980680545524	7.8934491456529186	2.939473752515296e-15	9.176909252146124e-13	NFKBIA
ENSG00000120616	839.5189255500851	1.0021326667510124	0.1272799967382139	7.873449814837535	3.4499350655041866e-15	1.0541386696958643e-12	EPC1
ENSG00000276966	32.6497544947203	2.8617105894667962	0.36424958325867096	7.856455356421257	3.951566171258917e-15	1.1822592038635272e-12	H4C5
ENSG00000115568	1555.993034562523	0.7453718882115692	0.09498932976450143	7.846901226269342	4.264428498328458e-15	1.2498256666223465e-12	ZNF142
ENSG00000105732	1637.801179335106	0.9420976539594792	0.12035845162772749	7.827432483706397	4.979338848980863e-15	1.4301657042042837e-12	ZNF574
ENSG00000084112	2577.668263538355	0.7391366908537048	0.09492575505127468	7.786471547731761	6.890642867791574e-15	1.9030100427760536e-12	SSH1
ENSG00000264522	1928.728369360365	0.6974253966260835	0.09194246549734456	7.585454586773358	3.3132335615350756e-14	8.811360588371338e-12	OTUD7B
ENSG00000101670	1837.0994067926663	0.7404390500713639	0.09765360299274561	7.582301393696338	3.3947851894735295e-14	8.864092746550792e-12	LIPG
ENSG00000164080	992.6741717194209	0.898142396204982	0.11973898836241377	7.5008350119559735	6.341256649034739e-14	1.597662925206805e-11	RAD54L2
ENSG00000070770	3447.422356815654	0.6326336721078811	0.08469755216531547	7.469326514573715	8.060630181381576e-14	1.9629486554944753e-11	CSNK2A2
ENSG00000128016	4378.460327703835	1.0724695417894605	0.14358437242832223	7.469263706430453	8.06447814735562e-14	1.9629486554944753e-11	ZFP36
ENSG00000150776	1446.2069472538326	0.6903912546921807	0.09255254492231892	7.459451874301663	8.688315593551092e-14	2.0795483373164538e-11	NKAPD1
ENSG00000144233	1228.2485133523558	0.6992001871444301	0.09427410589198652	7.416672696376784	1.200992512548095e-13	2.8274513889677362e-11	AMMECR1L
ENSG00000187193	20.00443046276408	4.284053089433015	0.5783394959441176	7.40750565969813	1.286969940944165e-13	2.8878398940467428e-11	MT1X
ENSG00000267519	76.51067183388908	2.294022127472886	0.3096074391661746	7.409454157984953	1.2682030336713648e-13	2.8878398940467428e-11	AC020916.1
ENSG00000006432	1747.7885314276982	0.8195499026776024	0.11150285746915818	7.350034979186886	1.9815499205240602e-13	4.378005909022465e-11	MAP3K9
ENSG00000118503	299.0892944208539	2.4293925298885184	0.3311909457745274	7.335322903248788	2.2118754499250993e-13	4.8128398994506596e-11	TNFAIP3
ENSG00000167470	4156.817676616454	0.8954119353641643	0.12292818342612348	7.28402478917524	3.2400543816877577e-13	6.944838951554909e-11	MIDN
ENSG00000261324	28.57203197331896	2.9790495611404846	0.40912230453290593	7.281562330222155	3.29976127100397e-13	6.968804648954119e-11	AC010168.2
ENSG00000131759	10364.871804244218	0.8400546021530673	0.11635815001115977	7.219559627516411	5.215619561698413e-13	1.040298785077096e-10	RARA
ENSG00000166261	603.4117703275931	1.1652472822615483	0.16224187224146472	7.182161214999478	6.861793843394178e-13	1.349893443629915e-10	ZNF202
ENSG00000196152	302.40411741044437	1.04766621997148	0.14608798103989057	7.171474425985843	7.419429876732905e-13	1.4398707089156927e-10	ZNF79
ENSG00000197837	32.39415845502669	2.2834966590569037	0.3194676301609125	7.1478185689947065	8.816773370501737e-13	1.6882357649836726e-10	H4-16
ENSG00000184545	829.9917473294809	2.2699457377020558	0.3186190031776432	7.124326280176288	1.0459101287187978e-12	1.9763572840171917e-10	DUSP8
ENSG00000143614	1969.2564536699272	0.7875282522263947	0.1112674200959532	7.077797360154998	1.4646367734658519e-12	2.731642688797805e-10	GATAD2B
ENSG00000198026	1651.5995086088813	0.6809987478610305	0.09751031013315478	6.9838640337734095	2.8716999992366552e-12	5.1550604611297e-10	ZNF335
ENSG00000116604	1850.9262827847342	0.7535059638529338	0.10893982218167803	6.916717401982887	4.622288512121525e-12	7.997672930430992e-10	MEF2D
ENSG00000011275	2241.9348471005637	0.5649860748624513	0.08258931990949624	6.840909641604743	7.869188249633618e-12	1.314062935499865e-9	RNF216
ENSG00000137338	152.52542696852353	1.116744868368193	0.16491247993818317	6.771742616367183	1.2724035951593115e-11	2.1003434517336635e-9	PGBD1
ENSG00000175213	913.1042170769585	0.802372018126832	0.11888437652097214	6.749179678671127	1.4868337125116156e-11	2.4264112437931035e-9	ZNF408
ENSG00000102870	2760.2616466549275	0.6178949952752901	0.09159745426574735	6.745766028416256	1.522217492073754e-11	2.42895171151902e-9	ZNF629
ENSG00000111266	1344.950695594934	0.5884519363214911	0.08768002248134905	6.7113570419837	1.9282264832366798e-11	3.0099196223654303e-9	DUSP16
ENSG00000198853	650.488728806279	0.7875871958055903	0.11778988954488871	6.686373498172333	2.2876871824035933e-11	3.4950505985636174e-9	RUSC2
ENSG00000135114	362.9166514583507	1.398878357490328	0.21003119057994013	6.660336274949125	2.7320176105709492e-11	4.044794320145299e-9	OASL
ENSG00000086544	2267.7191935058563	0.884175103159172	0.13399312329441662	6.598660300024627	4.1488972572084016e-11	5.958231351076986e-9	ITPKC
ENSG00000143442	3462.597923699132	0.7801672565113885	0.11891916814980938	6.560483634804497	5.363354091259508e-11	7.551287069076253e-9	POGZ
ENSG00000095752	18.25414819313717	3.0959877323872225	0.47226712123168846	6.555586008851903	5.5423793454191704e-11	7.727583473744145e-9	IL11
ENSG00000154370	2463.6494846326564	0.6653057372840692	0.10169955351902894	6.54187471097977	6.075239088219433e-11	8.389087360184546e-9	TRIM11
ENSG00000198417	30.859411360538434	2.2269360926036375	0.340981795057371	6.5309530446602	6.535248706261719e-11	8.938353016249957e-9	MT1F
ENSG00000125089	344.3061529216841	1.1644904001662237	0.17922960349595077	6.4971989975558495	8.182919341592702e-11	1.078118391418466e-8	SH3TC1
ENSG00000135912	2345.828634454633	0.6289138130123944	0.0970877037822991	6.477790580181145	9.30754104609534e-11	1.2151417905725018e-8	TTLL4
ENSG00000124217	1422.0778003810549	0.573797599773607	0.0887008480923457	6.46890770622882	9.871386237868623e-11	1.2657408728752793e-8	MOCS3
ENSG00000176692	516.3863525007916	1.0138218208989218	0.15810996455180273	6.412131099850799	1.4349934953678643e-10	1.8237116448653007e-8	FOXC2
ENSG00000121903	310.21366570644835	0.9339188766487471	0.1470031923747915	6.3530516688894565	2.1108477473443569e-10	2.568973262679009e-8	ZSCAN20
ENSG00000198804	189245.89949945337	1.192446375638162	0.18829287160605832	6.332934250070649	2.4054208725058594e-10	2.9028780798366928e-8	MT-CO1
ENSG00000188522	3093.848574968992	0.8943808574670837	0.1429924154073326	6.254743336696026	3.9817018747671656e-10	4.636819795790629e-8	FAM83G
ENSG00000249471	351.43232361923873	0.9010654733889527	0.14408091645624543	6.253884938763481	4.003660293002145e-10	4.636819795790629e-8	ZNF324B
ENSG00000099860	765.2119461729493	1.2772715692756258	0.20492396133950255	6.232904931793401	4.5786406019808344e-10	5.21856013373387e-8	GADD45B
ENSG00000220323	197.50393389349355	1.0060770086944915	0.1617486335939338	6.220003139069629	4.971449354245077e-10	5.577733138774496e-8	H2BC19P
ENSG00000102921	1523.4629237102697	0.6495617948027962	0.1044657200174561	6.217942064576352	5.037174630926878e-10	5.6076639437783646e-8	N4BP1
