Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name
ENSG00000120738	264.96081117066586	-1.9932827275945464	0.29163378698487336	-6.834882707530507	8.207215124573547e-12	1.0863890660398005e-7	EGR1
ENSG00000125740	72.58007023383233	-1.7377526624695296	0.36351343572509975	-4.780435856526834	1.749155613238313e-6	0.005402334733970826	FOSB
ENSG00000103044	1269.8504385387782	-0.8206598525380746	0.18539561339854116	-4.426533279263296	9.575961449948151e-6	0.01584462521412046	HAS3
ENSG00000163814	2343.133719939748	-0.750801073633395	0.17729158082140678	-4.2348377184910335	2.2871681600995695e-5	0.033639161039153334	CDCP1
ENSG00000103888	148.44152695448176	-1.3561254869813752	0.32407099293051045	-4.184655574132687	2.8559879757761587e-5	0.037804712835349016	CEMIP
ENSG00000118503	292.7458111078294	-0.9147289013905027	0.22058834392758317	-4.1467689774705345	3.371999922143665e-5	0.04057742088128699	TNFAIP3
ENSG00000276043	909.6191055546843	-1.064318933650207	0.26196849425172414	-4.062774558789152	4.8492858308295323e-5	0.04584999753049323	UHRF1
ENSG00000115414	11252.275247519321	-1.0284768262201092	0.2554623009931028	-4.02594364108494	5.674728058074695e-5	0.04723830944738231	FN1
ENSG00000118257	7060.904887947934	-0.7705076704007225	0.1914546551654429	-4.024491698751848	5.709850805757475e-5	0.04723830944738231	NRP2
ENSG00000135074	740.5784487170764	-0.8773880999790361	0.22386885823245176	-3.9192056765126746	8.88412777499001e-5	0.05879959967877139	ADAM19
ENSG00000171246	1285.6710928170041	-0.8273931069922821	0.2110412173556708	-3.9205284984585003	8.835498609670913e-5	0.05879959967877139	NPTX1
ENSG00000047457	110.07514033440322	-1.2468819694949955	0.32875062435858066	-3.7927896621573396	1.4896432941794216e-4	0.08962912856842274	CP
ENSG00000056558	280.8711308236015	-0.8768462516037521	0.2342160377014483	-3.743749831177039	1.8129416474867084e-4	0.09999128578242315	TRAF1
ENSG00000183023	154.55293757128155	-1.1510847294789333	0.30680647802176503	-3.7518266788267574	1.7555081489368452e-4	0.09999128578242315	SLC8A1
