Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name
ENSG00000120738	264.96081117066586	-1.9932827275945464	0.29163378698487336	-6.834882707530507	8.207215124573547e-12	1.0863890660398005e-7	EGR1
ENSG00000062282	399.8010906809	1.1852553099390355	0.21433832466706798	5.529833788614772	3.2053434624466254e-8	2.121456570620299e-4	DGAT2
ENSG00000109107	231.14916974227995	1.5939176380286142	0.2939217266978442	5.422932343028811	5.8629188055407405e-8	2.586915207631426e-4	ALDOC
ENSG00000125740	72.58007023383233	-1.7377526624695296	0.36351343572509975	-4.780435856526834	1.749155613238313e-6	0.005402334733970826	FOSB
ENSG00000160752	12220.4124528463	1.0824507581409846	0.22791510222734113	4.749359509582914	2.040618997495968e-6	0.005402334733970826	FDPS
ENSG00000120437	4102.732031402392	0.8930976277908584	0.19026702908630921	4.6939169233873415	2.6802291493244297e-6	0.005913032208267912	ACAT2
ENSG00000149809	793.9040916704002	0.9310839620359582	0.20155531493612167	4.619495954899745	3.846733791767229e-6	0.0072741736002318305	TM7SF2
ENSG00000103044	1269.8504385387782	-0.8206598525380746	0.18539561339854116	-4.426533279263296	9.575961449948151e-6	0.01584462521412046	HAS3
ENSG00000163814	2343.133719939748	-0.750801073633395	0.17729158082140678	-4.2348377184910335	2.2871681600995695e-5	0.033639161039153334	CDCP1
ENSG00000103888	148.44152695448176	-1.3561254869813752	0.32407099293051045	-4.184655574132687	2.8559879757761587e-5	0.037804712835349016	CEMIP
ENSG00000118503	292.7458111078294	-0.9147289013905027	0.22058834392758317	-4.1467689774705345	3.371999922143665e-5	0.04057742088128699	TNFAIP3
ENSG00000176046	803.2121552340719	1.0944992790776953	0.269023192075761	4.0684197917385045	4.733304875417245e-5	0.04584999753049323	NUPR1
ENSG00000268621	602.6976425028064	0.9539533400186513	0.23423603586700487	4.072615626744509	4.6488108615280215e-5	0.04584999753049323	IGFL2-AS1
ENSG00000276043	909.6191055546843	-1.064318933650207	0.26196849425172414	-4.062774558789152	4.8492858308295323e-5	0.04584999753049323	UHRF1
ENSG00000115414	11252.275247519321	-1.0284768262201092	0.2554623009931028	-4.02594364108494	5.674728058074695e-5	0.04723830944738231	FN1
ENSG00000118257	7060.904887947934	-0.7705076704007225	0.1914546551654429	-4.024491698751848	5.709850805757475e-5	0.04723830944738231	NRP2
ENSG00000025039	488.395318635681	0.9290331095961264	0.23445044042806087	3.9625991228674713	7.413820992239995e-5	0.0545204158190449	RRAGD
ENSG00000119655	3719.2619610884517	0.7716400181960079	0.19437850496453576	3.969780600672863	7.193884256246943e-5	0.0545204158190449	NPC2
ENSG00000135074	740.5784487170764	-0.8773880999790361	0.22386885823245176	-3.9192056765126746	8.88412777499001e-5	0.05879959967877139	ADAM19
ENSG00000171246	1285.6710928170041	-0.8273931069922821	0.2110412173556708	-3.9205284984585003	8.835498609670913e-5	0.05879959967877139	NPTX1
ENSG00000265962	924.3090889168907	0.8301793449973559	0.21724778170564293	3.821347856716883	1.3272428512859483e-4	0.08366054105939094	GACAT2
ENSG00000047457	110.07514033440322	-1.2468819694949955	0.32875062435858066	-3.7927896621573396	1.4896432941794216e-4	0.08962912856842274	CP
ENSG00000056558	280.8711308236015	-0.8768462516037521	0.2342160377014483	-3.743749831177039	1.8129416474867084e-4	0.09999128578242315	TRAF1
ENSG00000183023	154.55293757128155	-1.1510847294789333	0.30680647802176503	-3.7518266788267574	1.7555081489368452e-4	0.09999128578242315	SLC8A1
ENSG00000058085	5702.043085290945	-0.703671046216133	0.18876363532335502	-3.7277892270443593	1.9316682020290588e-4	0.10227796796103461	LAMC2
ENSG00000135678	1102.6887401598774	-0.6905355266976042	0.18585991003537553	-3.715354895879222	2.029186866006441e-4	0.10330902517433563	CPM
ENSG00000121851	416.7231341264697	0.9014989300384629	0.24437491166054537	3.68899951272703	2.2513765036340412e-4	0.1103758176985326	POLR3GL
ENSG00000049249	68.52876063948845	-1.2635848614836773	0.3458829021780656	-3.653215737253081	2.5897646407741247e-4	0.11820936051698995	TNFRSF9
ENSG00000139428	2062.4639083076263	0.725860557740082	0.19855342301427073	3.655744367035726	2.564367981180107e-4	0.11820936051698995	MMAB
ENSG00000149177	5727.0206163133635	-0.6597615131435104	0.18324388280599269	-3.600455868106796	3.176597447214385e-4	0.13564071099605424	PTPRJ
ENSG00000164619	153.83271078304773	-1.1148812426629426	0.3091359469022085	-3.6064432293783746	3.104227335793423e-4	0.13564071099605424	BMPER
ENSG00000120071	1323.077700727045	-0.6459220844422325	0.1807352535377585	-3.5738577383149495	3.517600950737615e-4	0.14550776182785566	KANSL1
ENSG00000082497	44.98730913266249	-1.399031137588476	0.3955293255335482	-3.537111023819174	4.045295760082771e-4	0.15939897638128322	SERTAD4
ENSG00000115232	155.23883960338284	-1.0433081729091849	0.2958678994607148	-3.5262634939810864	4.2146741507478376e-4	0.15939897638128322	ITGA4
ENSG00000137801	2322.478879067166	-0.8580737186659264	0.24327475562693393	-3.527179449649915	4.200119946009416e-4	0.15939897638128322	THBS1
